report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price,priorwk_ad_count,priorwk_wtd_avg_price,prioryr_ad_count,prioryr_wtd_avg_price
08/16/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2,3,1607,2.86,,,,
08/16/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.67,2.99,709,1.5,,,,
08/16/2024,Southcentral,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,29,2.5,,,,
08/16/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.29,2,264,1.72,,,,
08/16/2024,Southcentral,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.67,0.89,175,0.8,,,,
08/16/2024,Southcentral,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,92,1.25,,,,
08/16/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.25,0.25,9,0.25,,,,
08/16/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2,114,1.48,,,,
08/16/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.88,2,604,1.46,,,,
08/16/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,2.19,408,1.95,,,,
08/16/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,0.99,2.5,59,1.91,,,,
08/16/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,0.99,131,0.99,,,,
08/16/2024,Northwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,2.5,124,2.24,,,,
08/16/2024,Hawaii,Fruit,Avocados,HASS,No,each,N/A,1.5,1.5,23,1.5,,,,
08/16/2024,Alaska,Fruit,Avocados,Hass-Marked Small,No,each,N/A,1.49,1.49,1,1.49,,,,
08/16/2024,Alaska,Fruit,Avocados,Hass-Marked Large,No,each,N/A,3.49,3.49,11,3.49,,,,
08/16/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,2648,1.33,3503,1.15,3004,1.05
08/16/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,1636,2.85,1604,2.87,53,1.21
08/16/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,190,2.5,,,,
08/16/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,9,0.25,95,0.65,145,0.49
08/16/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,114,2.5,288,2.07,196,2.46
08/16/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,533,1.59,306,1.63,221,1.59
08/16/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,916,1.26,1128,1.1,152,0.99
08/16/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,647,1.91,344,1.48,1415,1.57
08/16/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.88,1.69,382,1.26,,,,
08/16/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.5,2.5,114,2.5,,,,
08/16/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,1.67,155,1.45,,,,
08/16/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,0.99,6,0.99,,,,
08/16/2024,Midwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,13,1.25,,,,
08/09/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.79,1.99,1182,1.05,,,,
08/09/2024,Northeast,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.49,1.49,19,1.49,,,,
08/09/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.67,1.67,190,1.67,,,,
08/09/2024,Northeast,Fruit,Avocados,Hass-Marked Extra Large,Yes,each,N/A,2.99,2.99,7,2.99,,,,
08/09/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,0.99,0.99,34,0.99,,,,
08/09/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.68,1.67,1594,1,,,,
08/09/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,3,1561,2.88,,,,
08/09/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.89,2.99,318,2.09,,,,
08/09/2024,Southcentral,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,43,2.5,,,,
08/09/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,0.99,95,0.65,,,,
08/09/2024,Southcentral,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.5,2.99,47,2.8,,,,
08/09/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.5,1.89,110,1.87,,,,
08/09/2024,Southcentral,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.67,0.89,155,0.86,,,,
08/09/2024,Southcentral,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,92,1.25,,,,
08/09/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.33,2.69,265,1.14,,,,
08/09/2024,Southwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.5,2,115,1.59,,,,
08/09/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2,150,1.33,,,,
08/09/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.67,1.5,814,1.13,,,,
08/09/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,23,1.25,,,,
08/09/2024,Southwest,Fruit,Avocados,Hass-Marked Extra Large,Yes,each,N/A,3.5,3.5,11,3.5,,,,
08/09/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,1.25,1.25,10,1.25,,,,
08/09/2024,Northwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2,2.5,107,2.38,,,,
08/09/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.5,2.5,11,2.5,,,,
08/09/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.77,1.25,145,1.2,,,,
08/09/2024,Northwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,26,1.25,,,,
